CASE_ID,CASE_TK_RAND,CASE_CREATED_TK_RAND,CASE_MODIFIED_TK_RAND,CASE_CLOSED_TK_RAND,ACCOUNT_TK_RAND,ASSIGNED_USER_RAND
DC9ED822-E4FF-4B89-1047-F15087557C01,832,315,32,50,29,4
2DF355D9-337F-09F4-C929-9351FACCF8AC,833,595,184,40,100,19
71F15A14-AC7E-1689-A644-62ED1296B045,834,398,587,2,25,18
0AD0596F-E46E-7A67-7FAB-223788F21274,835,267,486,15,14,12
A13D9D51-DD5E-256A-5CEC-C9389FA5BB2C,836,391,610,33,27,4
8EBE141B-F88B-CA58-20CA-397987778ACA,837,578,299,11,75,2
BBB059C1-0071-E79A-16B2-CBB54187BE24,838,395,270,44,94,9
FBC37424-39D0-DD22-D5F4-7E74B855E31D,839,339,394,14,100,14
76A34968-6396-79C1-AEA8-DEAB3E847FF5,840,406,253,35,42,1
91D83607-5D75-D260-EFCD-3223F47FBE56,841,30,161,41,88,8
BF58BED4-F646-BA88-9147-0E0AE99EDAF8,842,721,672,21,23,15
BEC7342B-88CF-B246-AF46-25C0EDDF3F78,843,522,401,46,100,10
5764C495-CC56-0C11-A499-A3C7EE93938A,844,74,8,34,49,16
85A89A3D-378A-D4D4-C5F5-DE128F89E130,845,87,359,32,21,13
1932B9A6-C766-9722-17EB-7EBDA5988DD7,846,204,549,60,58,1
30C5C554-2690-2FC5-3CDD-3EF172F27A9B,847,102,389,25,93,14
670F38B2-AB43-F390-F217-63F49748F43F,848,235,670,40,4,17
DF34203B-0005-E941-8482-BF484FE8927F,849,343,624,32,44,11
5EA60B08-CF26-6DC8-39A6-FFDA8EC6B50D,850,49,447,36,24,20
6FD13EE0-6FF9-3506-E2E8-EA6F2CB6793A,851,428,686,11,26,10
D436BC60-096F-7973-715A-237CECB2613E,852,637,246,25,27,3
EC43EC9E-9BBC-CC79-F78C-9B550B591AC6,853,648,293,7,22,3
5FB59566-9EDE-38D6-A692-F4C6651A2998,854,659,492,12,59,7
AB372EED-26B3-1D29-2669-39040012F122,855,20,62,44,77,7
75DE2B61-C9B7-C63E-AAC0-034FB131AEE5,856,488,439,15,61,12
6C67D862-4F2B-C352-B8CC-670FA83BE833,857,661,284,24,9,20
55B29AB3-AADC-6FA9-833A-C99C6E2A6C55,858,231,578,53,41,9
1282DD89-9A0D-961E-9B15-D78425CF61DB,859,422,394,16,8,3
6075CCF6-204D-B911-7708-E795B964871E,860,128,558,49,17,17
5FE3E08E-63F4-5100-E326-6F11DE34A978,861,552,69,6,19,1
9F01CE59-3CE5-375D-1944-5E9AA7CF9E02,862,70,419,48,17,3
4C2DD455-60F3-2758-DA9F-EAB56A62F254,863,263,270,54,23,17
62FA0229-B56F-4455-74B6-BB2E6B7DFF12,864,427,13,2,76,16
36B76DB4-020F-EB47-0D19-57D4B25D63A1,865,476,294,21,16,16
F4186587-E610-3792-37BF-41A9DF154105,866,279,329,50,43,16
4E0EA566-CA32-F0D7-1F94-3CD87DAB6BB1,867,719,557,31,13,12
EC105935-9501-8EF0-3EC4-C20EC44D2771,868,489,385,9,42,4
7455B4AD-E19D-8C5E-12CE-971B780FE8C2,869,302,699,18,73,9
AB36A3C1-E5BF-C8B8-782D-F326E1F177CF,870,696,557,38,26,18
F5288162-19C8-7C79-E17A-6E943DC37BD4,871,698,73,53,98,7
DA2B309F-4323-F2E7-C670-5F59D8076B05,872,725,206,41,13,10
49AEA685-CBA3-A292-5BBC-46287B1B6032,873,407,715,58,77,12
86DEE88F-4CE5-565F-2996-DA10E9830132,874,535,337,39,34,5
9EB03011-2BBB-3AA4-8093-FB117953EC19,875,70,535,40,87,13
FA62808C-84D7-8038-6812-E6B75ED55165,876,270,464,43,26,5
82C67100-9D37-31E1-41A8-904D3FCD8FA8,877,343,547,42,87,6
AF39E091-82FE-FAF0-5B01-641276B71A4D,878,708,369,58,34,3
96B66EE9-B507-A599-EB9D-B013F798E38C,879,81,633,2,49,10
67502E11-3E69-5D70-EBEA-774EECF92F1C,880,215,658,2,65,20
515492FA-669B-F113-5D6B-447B57993068,881,22,254,4,30,20
2524EC89-5A9B-2071-CE5A-65D141243104,882,104,527,48,100,17
620783B2-9B66-2780-FA3C-0C56667643B6,883,544,259,36,90,5
F7C44F31-4129-3065-AF4A-158502F38402,884,317,376,3,54,3
222E3154-2637-03F2-B87D-FB30CF97EBB1,885,284,134,20,27,15
39C090AB-FDD7-018F-D097-84C704DCE50D,886,437,646,9,97,1
592132A8-47A7-FAF2-882C-CE1CF606BCDB,887,362,461,52,38,7
06B6C160-666D-AFA7-9801-50BB3033718F,888,629,334,11,66,5
E994E6B2-7D63-CF67-E7F1-4517C988A87D,889,320,348,11,86,14
67878EF7-69EC-3DB4-515E-D4B8584C0EA8,890,285,69,6,98,20
AAD0B774-5B2E-D031-44A0-3B535ED73D8E,891,673,706,59,6,3
7E7D318C-C3D4-9C88-69D1-9EF0630C1F8A,892,422,490,51,31,15
E406BE3E-F435-1AEA-757E-9F612D292DAB,893,190,3,39,84,3
DC396A37-77F8-D586-E5FA-7133C75DAD3D,894,238,116,22,24,3
7FED1003-59C6-9052-FD09-00348314407B,895,382,728,18,19,13
97255485-30E3-9CA2-9F79-F939296FE493,896,62,586,22,59,4
A029E6BB-6D75-A2D7-89C1-1D147E09268B,897,311,321,57,86,19
128E2873-77A1-8EC2-FD8B-B6B78B5F9473,898,491,367,19,51,3
F3AD7706-9BC8-8E34-122E-4BC85589CC99,899,681,432,55,31,2
66D0CA2C-148D-D494-4594-65AE9B2B1CB1,900,110,571,46,98,13
EF8E36CA-3ADC-9054-3D32-00081278E8E2,901,553,611,9,33,14
B200275A-C6EB-53CC-55C0-35AFA9385885,902,11,624,20,78,1
8812CFED-BF6D-E4B4-B5E4-C418CD62CD51,903,559,608,57,72,9
4A7E6F11-D9BB-4E1D-CA68-64E13D07B782,904,679,427,51,37,6
05576582-FEFE-72BB-7DBC-5B3C5C9FE1BB,905,616,151,1,10,2
5E112D12-F486-8AC4-C408-1E63D0565B30,906,118,713,41,1,7
1FCAD85B-BBB9-9B81-1618-04D0F4CA247F,907,331,441,51,56,2
2C0FF266-19EA-53A7-42B3-68530F4F3313,908,638,587,18,50,11
DD5C3E44-4ED6-6C0A-3BA1-B97670F6B24E,909,21,60,25,9,13
655DD207-E153-1DC9-3E91-6D2CCE2AC24D,910,208,328,9,3,2
F6984116-E796-9536-0127-F59BF2138781,911,5,654,58,67,10
BB925902-E280-BBCA-B773-4A533D977DFF,912,78,689,39,99,17
538AB73E-B1CD-27F9-D9E5-D76AA3216E62,913,565,489,18,99,9
AF18FF83-28F4-528B-8EE6-119E10D930F5,914,522,58,39,21,12
E72F87F5-D0F1-396A-3290-3698EE6303F1,915,345,538,13,24,14
CCD041DE-F1FD-42D4-0C05-50A49341EB58,916,717,118,27,37,8
8ECCEF8A-B6BA-110E-A089-41D4F57642A6,917,121,684,31,60,11
E2E0C877-775B-DB74-FECC-F1FDEFE95242,918,145,174,7,94,3
619109D6-F308-38B2-FDA8-B7241165A961,919,299,596,46,24,19
ADBAE9C8-8F49-7DCB-B371-83A9DF98CF61,920,584,589,21,19,15
3080F324-5787-3342-0CD0-F191FDE6A6DE,921,686,707,16,91,2
CCC3756D-7F70-6AC9-B744-BF4556E570DE,922,676,379,22,63,8
789FCB48-445B-8EFF-209C-4FC04F72D18B,923,492,335,23,95,12
927B4FBD-1653-48FD-71BB-AE5730A0E7E8,924,644,107,59,81,5
5BF6DA01-50F2-6F8F-FB8D-F0688D0DB39F,925,576,479,7,55,6
7F4B905C-6B66-1F55-28AC-9C9521F43F55,926,463,551,19,32,12
4FE31820-DC41-8012-C029-2EB7E9060B45,927,364,367,55,38,11
715FEE02-3FE9-1915-8745-DBBDDF1E0DD4,928,13,238,59,38,19
1AD24FED-202F-CAAA-AD49-3F1CB23BCD6A,929,702,159,56,10,7
9B0C06E9-DC1E-2EF7-43AD-96DB1555EB8F,930,724,682,3,20,5
B52D518C-8C05-DC86-41CC-262D51FF0D01,931,474,570,36,72,10
7E84549D-A756-1475-BB14-DD5AA5901A05,932,425,602,45,12,5
75EAC8D4-58DC-F9CE-3776-24B1D9E5FCFC,933,563,495,34,64,8
F276502D-4DCA-4213-CF2B-ABA9E789C680,934,339,705,18,5,7
FFD32CBA-4B6E-EE73-6DF7-8CFE67D7F6DC,935,695,232,20,8,4
B401ABA4-6089-BC65-6602-90D7F5B01345,936,189,368,49,62,13
E667A57E-7BCA-B953-9A3C-852082B69029,937,704,400,52,11,10
12504359-B3D9-BA7D-C097-C27ABAFC4F4D,938,35,714,55,44,17
249C1C7A-B9D9-75D3-43C1-65B005610E7C,939,427,149,54,36,14
81761724-2077-53E6-0F2B-47928361932D,940,494,484,29,69,20
D55D08E7-1094-E1C8-52C6-D12ED2A0DA9D,941,399,158,11,29,14
31BDD31F-E3C6-486E-D4F8-CC477C2AA51C,942,429,185,4,39,12
0CFC5DA7-9501-295E-456A-9CD3E777DCC1,943,621,514,37,62,19
525E5B77-8F6A-47F3-44D3-35A6A5E5A978,944,77,526,38,29,8
CB30A13B-CE65-DAF5-EED8-1415B7A6CB17,945,33,181,5,37,10
91BE08AE-1EC7-7008-28FF-D33999F14DF0,946,485,111,58,93,2
49AF4F01-AFF1-E06E-ADC5-FED95A5F259C,947,422,344,24,79,3
5FD5C46B-3C95-561A-81C9-C9C3DCEA9173,948,315,311,48,68,10
A11B0593-ED23-67FF-2631-E843682FC2AA,949,388,241,5,23,14
8823F114-5340-3E1D-D034-3A4663C5CF23,950,170,642,56,70,13
51CFC60A-485A-66E2-29A4-AC67C61AA230,951,616,56,56,20,9
FACD231E-4AFA-5B0A-9301-04B239B856CF,952,489,282,46,18,16
F2234A39-5737-4809-2445-1EAA0D33AE09,953,301,326,29,8,20
5ABD1331-5077-E617-6DBD-23CEEA2631C6,954,505,317,28,24,2
AA7B36BA-E2EA-D9A7-3780-6B5021422D76,955,617,26,2,23,15
340C6480-5755-EF3D-70DD-E196848549F4,956,654,701,58,48,16
99FF8394-CB3F-FBBC-4DA4-FC51ED0F5FBD,957,534,491,51,84,4
5D4271EB-6F22-1B17-6DBE-15ABC568209A,958,402,442,46,61,7
26216F87-FA35-EBA8-8930-E291274D7C72,959,123,424,26,94,10
B8ACD981-3994-6A5D-97DE-F5D30D4B2D37,960,653,33,55,93,5
D2FA3FDE-42AE-6516-ACDD-B9DCAB6A897E,961,625,469,4,22,19
6A5E9661-B0B0-A310-AA41-9474E2348EA5,962,40,547,13,65,12
0BF2979C-9CF8-F060-447F-2141DA170208,963,490,198,47,5,13
7720C82F-DE35-F829-0E58-FA14D86CBBDF,964,549,724,54,52,18
ADBD889C-771E-376B-BBE8-B1D19CEBAED6,965,634,455,31,11,3
7C0C687D-E82B-8A0A-4D45-61F5354B8DE8,966,261,257,45,79,1
2DDFF559-DF59-900B-8E26-C0F7041B82A1,967,634,265,26,56,10
A35A8311-AB09-D771-B6EE-67EF496CE5A9,968,495,368,14,46,2
38FF9AA2-6F5A-E5CE-ABA5-77E75D1A10DB,969,513,219,53,96,15
09232CC9-4630-A1B8-9D24-0809BB67600A,970,284,477,47,80,16
2BCC7B45-BAF6-4522-61EF-416E1C6D0407,971,84,366,19,14,5
A7D2A7CF-5B09-D94D-9DE5-80AE68196334,972,290,398,45,37,16
814A1833-66C3-FAED-4439-87A7B2A59CDC,973,589,712,35,29,15
F3B08E58-D9DF-C535-5040-898FB1D0F13E,974,347,319,23,93,10
3EE42FB8-BF1A-8E25-B003-571ACF741485,975,584,401,22,65,3
2A21F189-77B0-0E66-9EAC-6B025B543A83,976,18,691,25,67,12
C55D78A9-F557-F2E3-83A7-1722338E8732,977,30,380,13,14,20
43E8D489-5A02-ECE0-3151-84ADC6A9140A,978,190,229,58,33,8
3E7456D2-2B8F-A19A-7698-4EF0285B176C,979,579,587,52,98,18
64918DC8-4E4F-C412-52A2-1E48E26EE4D1,980,97,555,18,40,20
343DB7DC-F274-1143-455D-BAA2D01F3239,981,693,57,37,22,8
E8782D56-022F-F2D1-A609-D7459821AD1D,982,489,537,54,83,8
F28E8C2B-7215-88BE-E986-98ECF42AA64E,983,727,25,36,78,9
5B0CCBAD-0878-19BB-66B4-0114A5BBA34B,984,562,25,19,29,18
A6D87DEC-546E-EE87-C1C1-08515FB5A46C,985,276,506,60,9,9
E4C57076-718A-0348-971C-7AF66BE243C8,986,132,314,32,54,3
7BA7C95D-2CFB-8638-119E-CCFEFB9EB4BC,987,442,221,20,69,5
7A7E1F8F-0336-7603-E203-7F156825B62B,988,728,118,1,64,2
8CEC6E9E-EB60-8F87-B19C-A38142280E65,989,693,55,1,18,10
289897E8-8DB8-3681-889E-6EEEA0D5AC0C,990,267,476,54,67,5
68BDB40A-75E1-F419-505B-541538C10A07,991,111,463,19,31,1
65C2F68F-447C-C4FF-BAD3-514DA1051AEB,992,516,503,36,28,11
678F803D-DA0D-55DE-722F-C380405B1287,993,116,203,34,3,7
721DFA3B-2191-62D9-D073-23A65F46DD60,994,315,657,15,11,4
65C41BAF-3C13-4199-CDF4-105C225F1DF4,995,7,481,19,57,19
3E5CF68A-D586-B315-0123-BA36CF30D8E7,996,98,120,45,53,2
EE3A383E-99EE-E2EE-0F1C-2663930D77AF,997,182,642,1,71,15
0E90C691-4D59-7ED4-7D1A-80B158997115,998,556,213,9,96,1
142FA087-BCE6-727E-5002-C472B58E852D,999,191,20,15,79,12
E4B378E7-3168-7EC5-B445-642092F144E1,1000,239,725,5,65,19
6EBE9C85-6E20-64E1-C522-68015526BA3F,1001,345,374,56,22,1
F4E96F18-89A7-6ECB-FF1F-8E389885C722,1002,40,455,1,19,17
A55B0455-26CE-BF6D-3C08-DAAF1B2226A4,1003,160,89,35,5,20
EC393E64-E12C-B42E-B34C-132AE0EB84EB,1004,703,85,34,47,17
80026BCF-FA63-36F0-6179-85B32F0C826C,1005,334,643,27,27,1
9702DEC3-6262-9FEB-3A86-1A81BF0B2BE7,1006,691,629,56,31,13
9DC9EE40-E018-B527-EB37-83E5F8A56507,1007,130,243,46,71,6
747B137F-E0BB-4F16-0908-50F6FD7D4094,1008,426,714,24,64,13
EA3D013A-DE95-18B0-D235-1BDFCD6335C9,1009,232,459,45,82,1
D0CD4484-69AB-CCA5-117C-05A2EA6199B1,1010,628,675,18,83,6
96E4327D-2110-D74C-A92D-CD189852C913,1011,298,669,20,39,4
02903010-9884-1040-6382-17E784CE97F2,1012,294,188,18,50,7
971940E6-151D-0AD8-6E46-36C35BDC73D5,1013,653,365,58,41,12
50A4B406-2841-A87B-CA36-3434E900D08B,1014,692,226,45,98,17
02FCA8CB-56F9-54F5-F299-6C05E7B3FB8D,1015,496,725,28,71,12
FBCD829E-8481-4AF0-98C9-058EECB4014F,1016,394,358,21,82,4
594AD631-7162-C9D1-73D7-BE3F5ED26501,1017,693,617,12,76,9
C1241CEB-6433-DC1C-D05C-C56232394325,1018,211,500,19,46,14
4396D3C5-2C82-633F-B05A-8C8319C5560C,1019,509,566,53,15,1
01C7D16B-4C0D-E287-1AC5-4A31C4DFE955,1020,346,236,7,21,18
FCDA3FDB-E3E1-6629-DC41-7DC865BBA70E,1021,429,578,15,81,10
29B8F723-B63D-F659-A8C5-B7CAC4144472,1022,10,194,7,4,18
69278A25-7342-2167-13BB-044C81A6135B,1023,503,620,22,53,1
D3D64E3D-283F-EAC2-B2EE-96AC297FBE0E,1024,35,214,58,92,18
1D2EDF36-C839-6956-71BF-93466BC58439,1025,127,571,22,41,6
52B945D9-9BD4-C08B-EBA4-4486C257BA97,1026,660,88,46,34,2
244942E3-04A7-33FF-582A-A91B970C9A2A,1027,222,115,34,3,4
402B06D7-8C6D-E242-E14F-B3DCFB91B877,1028,114,99,45,23,16
8B939882-5E49-717F-D748-5861C97AFCF2,1029,235,197,16,50,1
341B62F3-CD4C-2365-F6D3-40190AC0A628,1030,425,502,19,14,20
F7FF83B7-1B3E-25E0-1A3A-BFE88802C3FA,1031,213,218,13,16,19
8541CCFE-9346-A81D-8796-F5352506FD71,1032,484,385,33,3,17
E5E90A00-DC01-179F-2F81-4CE71C53695E,1033,406,337,8,52,4
99F7C0C8-0FC6-1DBF-8014-7501AE9AD6DB,1034,262,720,25,82,4
2A32ED57-DB73-5284-4010-2BEAE846900C,1035,453,543,43,83,6
CF4994D9-1817-7925-1283-EC05A22B64EC,1036,264,466,54,51,17
66BA59EA-21CD-4783-851A-CF648322B37E,1037,390,459,15,3,20
F45D41FC-1EB8-AF34-39CA-A68B20FD3241,1038,574,557,51,86,6
C4697DBD-EFC1-BF0A-DDD8-CE3E25D5BF63,1039,339,210,2,74,19
E8165265-B69F-B12D-2897-F0D4D0E7B431,1040,224,447,42,26,6
30478C73-2332-C5D8-0106-EC3F604FF0AA,1041,155,149,13,28,2
656241A3-2D3E-6B65-948F-5F0040639323,1042,639,420,35,71,18
775B753C-E61D-2053-064C-26E67D482673,1043,202,562,24,54,11
30E5AB69-C5E4-371A-A91C-C44683A31CCF,1044,284,173,37,93,11
30A8025D-C312-13D5-A04C-B64F5FDD1B40,1045,234,436,26,59,19
00A58D6C-6572-8DD8-DFAA-10AF77BA8F3A,1046,387,124,40,42,14
CE2A7D87-DAD3-C90C-A42A-1EDE278EDB1C,1047,237,643,34,83,4
BE43618C-A550-E129-E304-08D1F3DFA7CC,1048,551,189,16,98,20
808D228E-45EB-B7BB-799C-ED94478D863E,1049,242,318,43,39,4
3FA0C784-56A3-E407-A84F-42C8B62C2675,1050,519,632,43,49,18
0D087096-D4A9-B52D-5B59-EBD037AFF98E,1051,727,676,44,48,14
E6D16256-B5DB-E491-6AB6-1AF6A23925B2,1052,712,331,33,70,10
801CDCAE-2A01-B37A-C483-9E9ABBBC83E9,1053,235,342,48,5,17
FCF9DEF8-0C8C-EFDE-F2F7-4808CD431F3E,1054,515,708,45,69,7
EA6D97E3-9D8A-DC0F-7AE2-6CAE5C2916BD,1055,398,315,21,31,14
812968D7-0070-3673-0297-414D205E1318,1056,12,237,51,50,9
1BC92A82-D5E6-C9E3-63A4-0A1B920A503B,1057,666,603,11,37,2
0C719F99-FA1B-989C-A9A3-B55A93C38878,1058,188,141,47,49,7
A12E8309-237A-F838-C043-B27598C21490,1059,467,515,28,29,9
65241D0D-5D59-E80D-8AA9-6D567C939CE7,1060,49,646,39,89,13
D64816EE-022C-2D06-1B5D-A0B717ADA4FF,1061,310,547,50,58,17
63F41F59-599A-F031-DA0C-7DD56C2E785C,1062,277,715,30,55,16
D7E458C7-68DF-9D46-0554-E4EC554F74C6,1063,371,641,23,23,19
2B48FEA5-BDE0-E03F-152A-4289068F1A7C,1064,295,236,9,82,1
5A7A3858-8C2C-09F7-0114-38A689862B43,1065,19,399,13,99,4
52EFCFE2-AFD6-B7AB-B54C-B8D27BA5EDA8,1066,196,685,1,37,19
77673297-098C-114A-B70E-74D2700F837C,1067,6,176,60,35,13
EBAD2AB1-F7A1-655B-00DB-A37E2E0B2DF4,1068,366,477,52,17,7
84D6D3E2-F72C-1224-5DE5-D9AB6B013748,1069,444,451,33,96,13
F8A5F477-7EC2-643F-DC11-365C01A0C2AB,1070,185,317,51,7,10
DDABBCD6-8A69-9FF2-24BA-35B34289CAB9,1071,373,170,26,55,2
A0B1EC03-8182-B4C9-E3B5-E2DEC6A89315,1072,104,117,19,76,11
3CB3A801-7CC3-815A-C273-D270BCD6945D,1073,460,31,4,43,12
38B0A811-C8F9-1CF2-DC50-594B9FCED6A2,1074,50,166,4,47,11
D82845C9-0653-C2AF-DB29-A533BC2F5039,1075,411,209,53,2,9
C07EDEE4-4549-1E79-60D9-896AC7DA86C5,1076,21,652,40,48,8
975113F4-0E4A-E6F2-CD12-199B6245513B,1077,424,366,22,9,1
F821EE6D-B73D-C23B-8A8E-A9D67C437ACE,1078,636,677,25,77,6
CB6A6FB8-18E2-3B96-EA3B-2B006282B8E9,1079,44,14,12,81,8
603FAF62-58FB-CBF7-ACF1-D15E9EDB7D18,1080,391,446,35,45,19
85ED609D-EB99-BC2B-1998-0FBD5BCB670A,1081,543,32,33,89,19
64C39523-AD10-0E52-98E6-9191481CC077,1082,451,521,14,53,20
9EA8E20A-E5DF-31A4-2D1E-8B1EEC5F2379,1083,16,665,33,95,12
43C93B18-6A6B-AA7F-8848-BE009F290FCC,1084,180,287,9,38,4
E3795CF5-0F4D-80BF-C5D1-E7F5A3664751,1085,506,475,45,84,15
AEAAB20B-409A-F2BD-63EE-37CF4E67C7E7,1086,240,437,9,27,15
F50F797B-5C40-E397-1EBA-D8F28ABF2F32,1087,233,62,37,42,2
44A45D08-8C22-46E9-8279-D6643CF61328,1088,375,104,37,1,17
0E0FB7E1-182D-C848-852B-42D27E62B480,1089,230,22,57,75,1
0E5509FA-00D8-3BD5-ADCE-878D1D5AC70C,1090,194,132,9,44,9
7A9DA4D2-1B36-118E-8AFE-CB980E0E1F21,1091,432,265,57,75,12
808B0D07-4AEE-9888-C428-8992283028CC,1092,713,502,60,98,2
C020FB6A-BC3D-BD46-BAB4-D97FF2074FD4,1093,435,375,24,36,16
81EE8CF9-DF89-CCC5-993A-3609B685DEBB,1094,344,583,31,2,18
26F22109-8EAA-1816-331E-DFE8EECA2CA4,1095,197,445,10,56,3
26B35EEB-ACB8-4761-8B23-2C65B334304A,1096,371,464,51,49,12
A5BFC6F5-3EE2-7F5E-EF45-E5132E12EBB4,1097,90,187,2,52,20
3243E220-E46D-79F6-61A4-D34F60F50F1C,1098,166,11,7,35,19
C25913D2-35CB-533B-E6DF-AA49794D9F4F,1099,368,43,4,66,14
A83C51B0-3739-C124-2397-AE9B0BEEA37D,1100,629,366,12,18,12
5F7A4402-E8C1-1F6D-D193-B49DBDC3EA94,1101,511,189,39,11,11
EC63E102-B3E9-CA56-782F-A7115A5A5097,1102,6,397,52,55,20
AEB05B6E-521C-14BF-5C7A-7FFD59027872,1103,340,147,56,43,1
0EC3F3DF-DB84-429D-16BE-3BC68EA1081F,1104,58,508,12,32,5
7EF5822A-48AD-C9DD-5946-6F359536AED2,1105,212,193,34,95,2
07FD9731-1FD4-3D70-2DC7-1BBDB78E40E1,1106,690,554,1,35,20
C192C942-DEBD-211C-7430-418CD9E05397,1107,694,161,37,16,7
4FA34B27-2203-5ECE-5841-0620D34D9DAE,1108,84,130,19,63,1
30380842-EC71-F5D8-3307-611FB38F6DFE,1109,589,468,38,95,4
17325E40-2977-27EA-6B68-3BC327056406,1110,408,378,56,91,3
EF498BF3-2F51-3D6F-ECD0-424ED1ADEB11,1111,606,450,4,43,6
58F2635E-57A0-822D-6B3A-84B416F1216D,1112,234,555,34,45,16
29D9ED31-4E33-DD80-8249-C453C2A2B367,1113,269,280,36,65,2
7BDA38FE-3639-A385-5074-609679F6B582,1114,533,729,56,8,15
7879FC35-13E9-9886-9013-7E7AC13E54C4,1115,572,291,40,57,14
35DC8AF0-89BC-A8C4-B75A-ADB23F946489,1116,115,673,34,9,13
3E79780B-6B74-34CC-08C2-9BC597A0FA34,1117,719,501,37,41,8
B673D4BC-D3F3-72C1-D004-534F9C6C788B,1118,89,256,43,84,1
07F3430F-6644-391E-4829-B4137FD12638,1119,301,205,10,61,20
21ACCD29-9E4B-83AE-3AC3-65959E670F25,1120,134,433,40,43,16
221520DF-C4A1-D5EF-F03B-9E734E6ACF97,1121,555,439,3,21,6
77AD2023-A204-949E-784E-6EA6EEC7F6DD,1122,7,401,16,29,11
DF9906BE-2543-5349-3D20-5FD07941B621,1123,300,606,32,23,13
5056429F-502A-4604-21C7-98A54AC3A7DF,1124,250,633,53,21,9
FF1981D5-E7BE-9236-471C-3014C2A6149E,1125,108,386,28,62,1
AA477C0C-A82D-7462-1FAB-661941F129D4,1126,623,648,38,45,6
9B0B46BE-776C-2F1D-6E3E-7FF38DCA7346,1127,319,602,15,22,2
9F83F13A-8405-294D-A9F0-DADA89DEE7C2,1128,573,420,54,23,18
E495465E-BC38-0C75-25DB-070047B6D9FA,1129,490,305,14,62,5
E9628BE1-B0CB-4902-DB70-23D489CE1007,1130,154,80,7,7,14
BD09313B-DB8C-0891-EFB3-BD7E69008DDA,1131,649,220,14,58,11
CE8984C4-D3DD-337F-2397-C94845CC7084,1132,399,317,51,83,1
2499FF3D-5F89-B63C-9983-FC621F932D0F,1133,622,659,12,85,17
2B4464A7-0197-C70C-D9D4-F1EF6ACA761C,1134,415,148,59,22,20
1F8FEDFC-3864-A1C3-2D57-EABDFBDCA6E1,1135,24,429,48,43,19
8B37121E-D1DE-2A49-D364-554D4AADD488,1136,548,110,4,64,15
9D60ED23-795C-C0B1-12D0-2B6FE1F83886,1137,240,534,45,67,16
B9288151-F701-ECD0-13AF-18B83AFEAB06,1138,596,672,57,98,2
5791E1A5-F31F-BF56-6CC5-FC2C93AA788D,1139,685,356,55,21,1
4F65B690-1E67-F4AB-3A91-373D06861202,1140,657,641,60,15,17
FF6EF662-B36B-DEA8-A82C-7B0C71C0300A,1141,650,481,7,22,3
5B681C1D-D58E-3214-0B1D-DE6B7F966CE6,1142,42,339,30,53,16
10E5966D-DCAD-DDF2-95CA-DCE98C3A9091,1143,695,390,31,99,14
A02CFFBE-D2D5-D485-4411-FF0D2A7F3FBD,1144,25,477,16,66,2
9F5BA3D6-DA97-E19A-ED9C-7441B7609DCA,1145,190,559,35,29,8
1FDEA1A7-0683-C1BE-EBD5-A95F819F2C59,1146,571,453,6,52,9
3ED6556C-B2FB-EA2F-6176-6FF833BC58DA,1147,71,567,37,36,4
585D327D-84D5-0F83-F86A-798F20FD2046,1148,37,212,18,38,4
2EAEE067-E059-046A-47EA-4FD5A49E6965,1149,591,519,10,42,9
7123392F-13B5-AFFF-F7B7-1D49370A6429,1150,728,204,15,30,17
85799E4F-9010-08D1-FFBD-0F15B0BFEE35,1151,274,379,26,59,4
882D7C8E-A94D-C8FE-29EE-2AC68CB904FD,1152,285,278,23,52,14
76EEF077-722B-96E1-2D59-C6C1FC35651E,1153,273,61,8,24,12
FE061FC5-F80F-9A81-FF48-BCC48939703E,1154,505,529,9,62,16
4A2D4CC1-6F1F-062E-CEC8-76419A40ADFF,1155,675,695,25,88,18
B4912B95-B2BC-C75A-E1E9-8B06B78844FF,1156,23,421,40,81,9
C60719BC-6155-E780-C471-BEFF7B9C2A5A,1157,436,176,16,57,11
5799ABB9-C0CD-684A-F20F-84686B5980A6,1158,169,504,3,28,7
B4298533-071E-931D-AF1D-460BA8F6CFAC,1159,71,463,59,30,20
E8059BBB-6812-DD95-D0E2-AC416FE94F98,1160,692,79,15,12,7
75C13FDD-6D2C-F743-C530-5935985368C4,1161,289,541,46,18,9
516CC2EE-1ACA-510D-AB49-2C662846BAFA,1162,156,514,33,77,9
CFFA416B-4E30-110F-9ACC-53EDDDF26ACE,1163,25,480,36,86,16
EC17849F-B7B9-A1E3-4178-F2DDECE93794,1164,325,279,39,18,2
E016CC7D-9664-9C52-05C1-489B74E06940,1165,223,324,60,36,5
2E95D324-BFE3-4D06-2DD8-AB322A44858C,1166,364,54,16,79,4
17662E0D-0E7A-7CD8-BBE6-D7AF76BADF86,1167,368,461,60,52,14
00FBED79-E2CB-4061-0AF8-E6290FDF6059,1168,603,183,3,71,15
BB41C51A-BE54-30D8-21D2-E56A8A02445A,1169,470,545,16,50,4
553443A9-8FB2-C806-C4CA-4F434E9AAB96,1170,329,529,6,98,16
4AD4C0C4-78FB-33A0-2943-73EF3AF3104D,1171,414,633,47,3,17
5070FD4D-9BB8-48A2-64A6-EB8A1560E870,1172,86,62,34,46,6
E2DCC8F2-5569-D2F6-1765-956510839833,1173,506,640,47,49,1
176F9C1B-51AC-C20A-0A48-39AF2A4FDF46,1174,679,690,33,68,13
FEB494C2-FD07-6A51-58F1-85DDDD1F50D7,1175,631,582,59,40,1
