CASE_ID|CASE_TK_RAND|CASE_CREATED_TK_RAND|CASE_MODIFIED_TK_RAND|CASE_CLOSED_TK_RAND|ACCOUNT_TK_RAND|ASSIGNED_USER_RAND
25F6CB1D-565A-E51F-058B-4EE05CBA54ED|1132|470|221|62|6|18
87F19EF1-6886-8C86-21BF-4D7E62BAA43C|1133|186|626|531|4|17
6373C949-3889-92DF-E833-92C61BB785F5|1134|629|127|188|22|14
115337BE-6DB9-7246-EBA1-A5B6EE699FA0|1135|487|189|611|89|4
07D10AAE-7D97-F05E-11A5-5D6AA48DF9C7|1136|102|74|19|9|7
2DB3BD03-FEE9-25F8-9D1F-C4E7926A5E14|1137|521|458|583|8|3
FB6A25CA-9029-A2C7-D6D4-434E2BD53C68|1138|345|66|439|95|11
F30D75D2-B879-8078-B407-C18D556A3A93|1139|161|337|730|37|1
98B07F6B-2076-EE9D-12BC-3889BC040A8B|1140|623|93|336|72|16
FAFABBA0-FABB-980A-B98B-9E68EEAEA32C|1141|496|618|560|4|8
E86394F8-61B1-3B47-6F89-1877D437B2F5|1142|130|591|501|44|8
92758FE1-9B26-F81A-08B6-C65ECCAA62F5|1143|602|613|645|6|15
85CF2B2C-5403-5E9B-BFE6-1D222F9C4DD1|1144|32|11|624|50|19
EF1C5866-4E2D-BDD3-434F-A250E6DCDCC3|1145|385|78|355|18|14
CE2C469B-6847-D39C-A678-BC7F6DCE0523|1146|222|557|264|63|3
C06CB08C-0E99-AF8B-1F4E-E09823862A8E|1147|631|282|119|87|15
BA9DE9F7-6FE6-BF9E-3869-7C9DCB53DB0D|1148|139|271|442|84|15
202F0EF3-36F8-038C-4A7D-3B9CF3DD88EC|1149|225|66|330|16|7
BDD3C050-D17C-7088-431C-8BFCED31D331|1150|577|400|547|78|7
79362178-3635-0C71-4399-52B95820509F|1151|81|533|160|73|5
E8A104E1-91F9-B837-FD16-A2A602E72755|1152|142|321|238|61|7
41019E8A-3125-55B1-49D0-33DA86E7E9F3|1153|327|426|196|25|16
D8C6AF80-184E-C1E2-3D9D-A4AC8F6CECE9|1154|9|601|105|26|8
BC404893-39F0-C7A6-A81C-01C4DAFEDF3A|1155|123|307|721|99|17
E5482848-BE3F-62D8-0B20-FD0D32318CC5|1156|324|266|539|35|2
0CF5570F-5180-92DE-2644-1A4420B68A4B|1157|677|245|505|25|1
D0B6BB60-5087-2FE0-EDAA-0FFAF1BB0F35|1158|631|261|293|46|10
82A6643A-0E1D-04E6-C97C-5F63DBB84066|1159|326|534|532|81|9
67F10DF1-A075-B6EF-AC73-EE7194AF7844|1160|262|100|383|96|4
4257EE78-5EE1-D41E-76AC-A1EDBB5DE645|1161|564|87|648|72|8
53D0994D-59CF-3565-EE63-652173DFB836|1162|225|167|567|68|4
13EF588B-8507-7B6C-AC44-41EF98BB187A|1163|7|514|615|89|12
8E094D07-B539-4A83-E5AA-163E16A9176D|1164|213|54|396|10|7
AB985D9D-E48E-DAFB-305C-C48F7C076DBE|1165|401|547|687|88|10
1A30BFA9-6297-063F-9ED2-D9F881F5BF5A|1166|527|523|468|59|9
FF000F36-C7AC-0F6D-137B-A8331BB05BCE|1167|187|649|525|85|5
6211337B-F71F-8711-F2EF-B94BA4DE19CC|1168|204|567|14|59|1
9B0606B7-8738-B89A-4D03-2E2CB5E6CDCC|1169|155|567|60|19|2
1031443F-9B93-4EC9-D633-F044916622F8|1170|516|297|346|96|11
CE79160B-C5D2-DBB7-F1DF-9C51161CBE2F|1171|325|649|608|85|16
29F010F3-5A40-0B9A-F9EF-9100522D20A8|1172|113|518|326|54|18
6A2AA412-9102-05D1-F90C-25207E9F8C93|1173|564|659|591|73|14
DD06EFF3-D1D9-C6B9-3BB8-1F6683CE16BD|1174|111|540|234|6|5
7E8E1B94-C0E0-9BB1-2C82-82F23C127216|1175|476|699|195|17|16
3CCC9FAB-3422-CD5F-FDBB-3EC93630EAF8|1176|600|675|455|72|19
56C7734E-47EE-E1ED-6DCF-E5B98D54D2CF|1177|468|169|350|22|7
EF6D4C34-2444-21F3-7AE1-515B27CCD83E|1178|69|432|18|71|8
E9A2C189-6193-26C6-4E6A-232428C7FF60|1179|411|468|41|30|4
E5B352C9-F534-7CDD-6DE6-66DD0036D3AB|1180|672|552|391|52|16
EE8BB060-9245-C108-15BB-44FEADBA3090|1181|255|97|571|36|4
041C30C0-4A4A-4F50-17B8-6475FEC97352|1182|455|158|188|17|17
D83C5C15-56F2-87D4-6388-298EA9FA9019|1183|679|3|204|33|12
61AA9B22-3A05-59B5-F63B-1A626B58A72F|1184|5|727|494|89|10
47AC2513-0F8A-356D-4286-52E5EE8A3EF5|1185|96|146|51|46|17
A7CBC904-F1C2-1A90-23A3-9F7612FF4254|1186|28|464|340|64|1
1CB87716-A077-E3B9-33AC-6C1030E523C2|1187|633|603|95|26|1
E04B1E12-71FA-1C72-8526-BADD45868780|1188|642|617|209|26|7
6155BAA6-F6EF-1B03-12F8-3F32DD6C8CF6|1189|76|698|134|28|19
3791BBC9-0EE9-80C9-D92E-D1A90B38C10A|1190|565|372|696|41|7
5EA55BEA-D44F-21B7-B7CA-BD6DB8F410B3|1191|449|250|311|69|19
98A3DF9A-8C9D-5175-3D50-B7A0A6809040|1192|77|76|273|9|6
900E3CA7-5C93-6EC9-054D-FF143834D400|1193|407|70|206|70|7
A5F33A7B-91BC-CB20-0C2D-C1892B2639A5|1194|668|223|133|71|6
1ECA41DC-1254-D4BD-8EC2-CF64796086E1|1195|43|216|539|77|9
48A08A73-8CFF-3BCA-94B6-FFA9CF214F47|1196|134|327|25|78|8
DF04B8F7-B3E1-99D6-59C8-820237F8B6A7|1197|230|692|381|71|14
D19B8AA4-9B0C-852F-19F9-9B429F05382A|1198|183|384|291|74|14
2CEDD923-E4B1-E458-23D8-B825EA80EF44|1199|675|169|609|29|3
B5B9CE99-B564-4F14-E5CE-483423480349|1200|403|621|582|25|20
E6A3CA3A-E0C8-0BCF-6A88-0E83DC84EA46|1201|20|195|728|67|17
F61A8B77-79F3-E414-09C0-24EC2D07325E|1202|590|74|502|44|9
DF51D481-CAAD-5239-1537-2BF2C256FF63|1203|52|38|513|5|20
7D3E6A64-9414-C759-F4A7-7E414C1CF092|1204|247|377|413|9|20
EBD9EF8E-7009-6FF1-0C59-34128B2EA6E0|1205|558|703|342|15|18
C161FD36-CE3A-8D0B-9CC9-9C1D307CB25D|1206|594|678|407|75|13
44EEB148-004F-4393-4DBA-388A8D9312D1|1207|33|158|649|25|19
5C8FDC04-2541-BB0C-711F-D7CA7AB13815|1208|291|36|448|29|11
D3E59876-E149-01EA-364A-6177F40970AA|1209|81|57|107|64|11
57C3C05E-DA6A-005A-8DD9-D39DFAF8F1E9|1210|235|691|268|1|19
BA2F3F30-ED04-185F-EEA0-64794EAD07B0|1211|604|344|298|31|5
BAB47F15-A362-AD1D-BDAB-F6511B524D47|1212|300|387|471|1|9
B7782680-B1E7-DFAC-2002-F702D6B5529D|1213|108|516|454|43|12
1E02CDA0-F46F-A464-D384-C6490BD5D3F6|1214|77|277|511|60|16
A94B08EC-E67D-C94A-CC0D-BA4FA2817C09|1215|195|372|681|59|17
45C7565F-8728-C599-830C-C82C645E971C|1216|433|629|406|21|20
F25EA8EC-54A0-C651-CA46-45447E505F24|1217|526|54|509|57|9
CC7C46BE-0AB0-A7F0-EEEF-4B0B45B0B29F|1218|497|467|606|21|19
D6CFF778-52B9-62DB-A94B-9BB63D248B48|1219|412|17|211|44|10
6B0B1E15-F986-AA56-0345-97FA1409E5B8|1220|444|54|666|30|13
830CE410-1CF8-3D8A-7E9A-A3BDF266B7A9|1221|449|138|192|79|8
72F752AF-2CF1-9599-E54E-2C0BDD2C5D16|1222|498|47|634|80|11
2FB633A2-0E2D-14D2-2278-D833BC6760DD|1223|197|450|439|37|4
12DE2291-8079-0D98-9674-CCA60BE71BB3|1224|520|346|440|14|10
19838790-4CD4-1EF2-6A43-F5D852A74823|1225|100|716|43|96|3
464778DB-58EC-8558-D738-68210A498B53|1226|425|618|88|14|5
5CFC4540-68E1-8D40-0323-F94CF616CFC2|1227|49|498|174|100|14
ED712253-E4DF-52A9-C4D8-3B0976304814|1228|692|187|695|3|13
E20D48B6-07B0-657F-CFE4-80E916A92834|1229|402|127|325|99|5
95EDA35A-AA87-4751-CB84-FE4B597125D0|1230|166|536|699|27|10
DF7E4F92-27B4-9B02-607F-071552DD15FF|1231|252|705|87|14|15
B664DB24-78EC-96F3-29E1-C5138A9A6E72|1232|692|427|543|40|19
09A5F8A4-78B1-8255-1067-38637FE68864|1233|355|175|371|6|4
06DCB888-282B-B337-04FE-9A968D8A2A86|1234|563|251|279|26|1
F5FC0C4F-31A0-165C-6379-EA6A0F513B99|1235|197|265|383|73|13
C7E880C2-663B-3F36-2290-052EBFDB080A|1236|55|149|534|89|10
53A987A7-B46A-F141-5A8F-379F41BD85A3|1237|550|543|668|60|15
0C5CBADE-A47F-98F7-EB2F-5C647472A074|1238|72|625|43|36|14
E7396454-0AA7-3A72-03D6-26B2B5B0C878|1239|384|243|282|69|4
683CDD05-B12A-A3F4-4EF4-8B4CA95A31D2|1240|643|182|503|38|2
1023CB08-882B-1F80-C3F9-2B991E25589E|1241|16|532|255|72|19
DEAB06F9-229C-7F28-370D-BF4238D38ADF|1242|112|147|614|25|18
FF1A814B-69FF-992C-DE30-03D5E8596CAE|1243|494|494|24|79|4
25658017-95B0-94D9-9FCE-47FE530E5E16|1244|619|663|706|11|17
1F63A370-9708-306A-D737-90D88B74CBDA|1245|598|78|36|3|7
032DFD2C-13E0-FB12-0BFC-FADA859ABF9C|1246|631|83|293|1|19
314D56A5-BD36-EF0D-50BA-C55391A3D09E|1247|140|305|143|1|20
65C04DE3-0299-D29A-C765-E381D734C92B|1248|672|701|8|33|2
A6FC0D1E-12BC-95F0-BB29-03DBACB50323|1249|599|391|118|77|2
AF8B8CA3-5D4E-CB5B-3EB9-9D5CCDCC907B|1250|711|640|60|71|5
624EFAF4-52C2-5F4F-6668-C652E2D2D50E|1251|486|376|454|21|15
755B7E6C-6CCB-1AD2-983C-6C45404A2060|1252|13|609|215|35|7
F9861A08-5575-AC96-B425-9ADD6ABA1EDB|1253|212|82|702|86|2
811CE87B-FBD1-E0A1-E282-DDB8E08AEF04|1254|458|111|636|76|13
B1920F95-0E8C-B628-8F1A-B49A8A78799B|1255|410|457|172|78|14
CF68DA74-E90E-F6BC-1EA3-D2EC305CB633|1256|620|486|28|9|7
3D98E875-4A3D-28C5-559B-928441CA01D1|1257|222|238|714|83|5
AAA76BF9-E658-F8F6-AE58-1D3A252C1F00|1258|211|298|315|22|8
316ED2E8-A1B7-574F-316B-0FB992466A64|1259|346|402|77|88|9
1E8F478D-32CB-CE76-75E8-3449E89E3F16|1260|288|356|708|97|10
3B927CE0-644B-A266-69D9-EEB55F3EDF7E|1261|404|615|147|63|12
FB78E436-157D-33E4-3B23-31967FCAB45B|1262|280|89|556|53|2
1253280B-4DD0-830B-0A92-08EB96C37B08|1263|268|559|586|36|6
F7B89DDB-AFD5-BDE9-0B1C-FF93666CB329|1264|222|583|244|31|4
4FB25C89-1626-183E-C741-A8AC5F3668E5|1265|424|10|234|59|13
2B75979D-9C86-7B3F-9A60-4DE2A9DD94B1|1266|51|24|719|45|10
D799463A-E744-6F98-412F-A086F1ADA315|1267|428|609|577|96|12
A8810D87-B9FA-464E-9C48-BE601FA94FDC|1268|498|703|398|47|15
08C4352E-9A00-07E1-09A6-B9BF10A8F11E|1269|487|645|298|67|12
B63FA9C6-90A6-F469-7C15-889CD31CCC73|1270|282|400|435|88|6
2A8EB5AD-CBCA-1B14-1F7C-515D53744111|1271|234|685|471|28|4
87618A38-C963-67FC-0434-C3AFC677B215|1272|566|413|500|39|12
C7763A55-6328-3BD8-3919-E4AF6378CC98|1273|347|663|486|74|1
B07EE204-948A-0B99-950B-58270AA424A3|1274|408|81|625|100|8
73372482-B6D5-9A2A-0A01-5968C16122A1|1275|417|21|666|65|8
9FA27DAB-EA01-C9A1-0159-69283EBAB7B9|1276|356|92|348|8|8
801C0F4A-FFFB-8064-67C5-914C72AD8FF8|1277|136|321|703|40|18
01263C7B-B51B-61BC-F759-4021D71D3FE0|1278|123|182|576|8|5
6C19A9C4-B4B7-0CD0-C034-C25CE64CA563|1279|628|288|608|64|20
8E29A9F3-CB38-CE2A-B82C-FA020951F3DC|1280|184|60|506|85|18
763C5F3A-31CB-9A6E-6716-36F9D22E2A74|1281|716|464|105|3|13
E92D02ED-5B5F-87FA-6E1D-9096CD35123C|1282|542|5|636|16|11
6DDE5634-8C1B-9546-0127-3F589CAE35B3|1283|322|72|590|5|13
045EC3D8-7DBF-607D-12C9-1385FB4C3AEE|1284|685|610|31|98|15
1D2F87DE-2A0F-1F19-C853-1A53481FA070|1285|485|194|384|24|7
35ED9FA5-BFBB-E127-9D40-4272B29153CF|1286|616|310|402|1|12
9A9D7E09-F7DE-6C61-85BF-EA2EE690EBF6|1287|298|153|260|21|3
B54F9D07-F2FE-891C-196C-4FB28D9B571A|1288|352|303|319|63|2
7BFBFBF5-8393-C3F4-3780-FC415DCA0BF2|1289|529|504|642|63|1
B2C55F34-2C10-B155-5968-F9A5A7241195|1290|291|510|396|60|10
80F0D897-998F-7CCB-B1FB-DA85BB9263E6|1291|182|95|285|28|3
ED52095B-5CA6-7281-866F-A439EB2E0836|1292|257|389|83|34|8
2A2FF9E1-D4BD-D17E-708E-7A72EE205948|1293|80|428|447|39|11
47CA8C0B-1D2E-E12E-1C57-879C4532AFE2|1294|716|492|105|26|9
2956CFFF-8B9E-1E89-CC39-D3B0D2DADF2D|1295|547|402|450|71|16
0335A1B2-9A50-DF81-F8AD-EB628AFE7287|1296|381|257|379|6|4
25FE7C57-0365-BAFA-E612-90FBDC2CF745|1297|221|642|321|27|3
FDD8D4ED-AEC4-D0FB-DB15-AEB24A208A54|1298|440|154|136|100|2
343529CD-D5BB-AB1B-9365-F8E9503A4EDB|1299|591|446|10|20|7
54453D10-9213-5FD0-AAB2-E4F5D7BB5DB2|1300|546|705|228|74|5
B166F7A1-1F71-C6AA-A042-89957FF382EC|1301|634|504|158|74|17
9D9E23BA-313B-7D93-BCCB-B539B1DE00F0|1302|301|61|364|9|13
382AD470-ABA0-2088-894F-D85BC17B3B04|1303|148|452|103|76|5
30815140-9F5A-AA0F-1258-10CCE80714D5|1304|633|717|48|18|1
7E573232-8D7A-CBD0-A011-76EBD453CC85|1305|230|699|89|84|9
B488B720-D584-6BB6-157B-E840B09F6A5C|1306|567|514|60|41|20
8341BB26-F3A5-F78A-89F1-8D351BDAC4D8|1307|182|228|729|60|11
8986CE72-C2EF-7962-4A82-B68086A78D21|1308|46|136|221|40|8
8E4064D1-A46B-CF8E-9B68-6E72BC0C5812|1309|46|587|38|33|11
BDDF07C4-A721-AA4A-7DCB-75A944695CC0|1310|472|225|727|13|5
34206BAC-1DB6-B318-BFF0-1F2D66314A31|1311|660|620|320|88|5
F96A43E2-63AA-A6E9-320C-AE8208128ECC|1312|466|671|119|70|10
6C3DB629-8273-C6DF-CA78-EA6128803204|1313|480|151|50|34|17
F82E8FA1-C211-E844-412B-4ADFBE710C48|1314|66|386|497|85|17
A02A0746-5A0E-D959-2979-5E747484579B|1315|408|244|171|5|11
D6D20367-535B-F385-8CDA-07FF8343AA5D|1316|58|50|298|21|13
6FB47DAB-D40A-2047-1159-A3BC66EC5A02|1317|1|434|673|58|18
173D9235-A44C-845B-829E-AC1BB32B6EE1|1318|417|13|316|87|10
DF3DACB6-B578-4A4E-C88F-DE485ADEAD94|1319|435|411|502|17|11
FC0F5CD9-5118-09BF-A266-43FF93CD543D|1320|200|132|428|4|1
430AFBE2-F8E1-8B2C-1596-F7F2C8374B11|1321|271|448|54|51|19
452E27BA-93A7-9E44-44BE-01821080C17D|1322|706|156|385|9|19
0924F318-0095-5AC4-F663-4D6CD92223D3|1323|245|557|463|12|18
A3243887-5185-396C-DB07-7BB7C583DDDA|1324|560|660|284|68|5
C22696D4-E953-219A-6802-9C49ECC7B819|1325|357|446|100|95|6
937CC0D7-7970-712B-8589-CCAF4BFEDA4C|1326|668|664|618|24|20
C021A2BB-34E1-5CD0-1337-12E7499AB1C0|1327|59|451|513|79|18
F9C6F70B-461A-5EB8-A070-CC2D83E07F96|1328|251|135|535|30|1
817BC339-1C6B-E5CA-680B-07E46BEC5974|1329|542|457|498|97|7
CFD22C61-C26A-614A-A60A-8BB99DEC06C5|1330|198|346|505|3|10
123D27A6-B057-B074-2BE8-6B3169BFA0B3|1331|364|550|213|45|2
11172068-8C0D-70FB-6C7C-1BFAAB9CEBD6|1332|543|494|2|59|4
E72390EC-875C-CFF5-489A-331E2772EA81|1333|85|117|540|98|4
37D05C5F-F553-040A-BF25-C59D0B2596A6|1334|49|280|681|15|9
5CBDB699-A388-866C-D58A-24E92B821C85|1335|193|413|194|61|10
DC5493DD-CB1C-6156-C72F-8B8CF820D404|1336|84|465|402|52|6
63D2A00F-4AFC-6D91-D97B-22CE4E6A618A|1337|725|276|9|78|3
4668FD82-425C-1153-8318-0F9DB0DD6B7F|1338|176|595|450|76|16
A1672015-A60B-E40D-864B-AED73A2FECFE|1339|709|85|703|31|14
1B8AD2A8-5EA7-3606-6157-0DDA5FF557F1|1340|223|368|528|19|4
5A4A51B9-0727-0B1C-4B41-BE15B514709A|1341|213|277|100|84|18
3782513C-A697-3711-B245-A4FF6FD3DAA1|1342|82|398|379|95|20
3842793F-8AB6-9618-97FC-0A907E09CE53|1343|178|412|390|62|17
9E5C75E2-5A74-4474-C319-EBDE5C3B8B5C|1344|416|426|540|76|8
FBA710F6-4D03-AD2C-3D72-ECF174B81264|1345|705|519|205|19|11
986AEECF-35C1-6681-37C0-FA027731794C|1346|82|286|617|19|11
5B538CCA-5FED-DA75-1A10-3C0DE0428E34|1347|494|404|565|19|12
C9E92EDE-DED4-9213-7D3F-9A5890246E05|1348|394|13|324|3|9
9101FDAD-CDD0-C38A-C653-D6CDA23B6443|1349|37|645|555|55|5
36B677B3-F89A-6F03-3340-18708D8A74A0|1350|445|543|167|83|6
AC555B9B-C5A0-9F2B-7FAB-A73744165024|1351|159|2|685|95|19
528430F9-227F-618C-F740-6C178DA45511|1352|177|1|666|84|20
AC807CF0-C86D-4780-0D63-7EC31FB2631B|1353|436|172|204|81|15
78B068A8-C2EA-2671-2ACB-E77A42EA6142|1354|218|479|343|58|2
4E2823E9-7EEA-5CFA-DEB7-12BC1C663354|1355|166|272|556|89|17
3861C93C-ABCE-A8BC-4DC8-95C4B15BE7A6|1356|55|144|547|65|16
2CF9F9E8-C1CE-13F0-5784-E053715C041F|1357|679|680|299|79|9
7C8E5F69-68A9-2D06-D9FC-4C1646222D8A|1358|501|124|133|46|16
DF509330-A9D7-91F3-FEC4-38C7CE41141D|1359|152|199|534|61|17
68793944-BA59-BE78-EA0E-E501C2143F2E|1360|124|404|219|90|5
8F524BAF-C451-7926-ED46-FADFF9AD6F9B|1361|704|643|531|73|20
091C04BE-D34C-BE81-4F7B-42A9F88F5DE9|1362|81|273|24|66|5
86113616-ADD1-7FB2-B47A-5EB4EABBED30|1363|654|127|176|60|9
E86DF1D6-C554-556C-EE22-B708FB906240|1364|569|511|60|61|12
C3CBF398-6392-7794-DD6D-4791B616134B|1365|359|440|431|7|11
5C8B1E5D-CBBD-9F7E-3E77-622CD4A9CA74|1366|13|108|162|51|1
1E61516E-5F2F-ECFD-78E5-528D380C26B5|1367|113|464|315|98|17
ECD5E520-3662-33F0-6F5A-E264125B0CEC|1368|31|508|679|78|2
AD52E0B9-3A0D-F0A0-18D2-4C2A6B1802D5|1369|445|367|231|1|19
D295581E-B337-FC9C-DBFD-D27F513DBBDD|1370|526|342|231|22|12
AEE400FD-2EAC-505B-EEDF-5E85EBDDB00C|1371|601|20|162|59|16
6802681F-6E0F-3181-779B-8E200385E3A4|1372|506|664|290|70|16
66497199-3D86-1F21-1A28-7FBD72A7EA67|1373|217|576|450|5|18
5C9E2830-969B-F807-1A00-7E4111C42997|1374|722|331|114|31|9
32502D96-8748-E68D-E5D3-0FA304FAE242|1375|476|552|147|16|4
FA6CE897-5BE6-5674-FCA4-5BA648A3EF84|1376|586|146|159|81|19
C403150A-D5AC-0F91-5CF1-BCAE6E40D29F|1377|24|728|463|16|10
9967B7B5-03F2-5B13-BE3F-B3DE31BB7476|1378|100|569|135|52|7
5CA9701A-87BB-D47F-6797-51D73F507060|1379|367|248|137|38|14
7DABAB3F-55C3-FA7E-6379-B0D73CE401B0|1380|277|117|579|87|16
A4D1C494-BDDC-2252-223C-B86FD08C7CB1|1381|604|229|99|51|20
D809C151-AE33-731F-01E2-8EFE6F339515|1382|360|378|385|22|18
032D8955-D10F-675E-DF16-AA2519539A26|1383|694|158|42|75|4
03FEA8DC-CDB3-25D4-7224-CCEA8ABA8F17|1384|532|454|461|75|19
77F8B046-DB06-79DD-5985-0B0FAD5B60AF|1385|5|385|326|90|6
0508B587-8D81-68FB-795D-4D692DB2BF52|1386|320|205|139|83|10
B3748D6D-2437-4FD0-4EAC-2300BC3A79DB|1387|301|117|203|53|18
926423F5-1269-B3B1-5E43-4CF62C69082E|1388|195|717|615|36|1
DF980EF1-5B46-E4BF-A3A4-9D39C78A33D0|1389|297|433|532|53|2
9C27CEC3-F737-1513-CC1F-DFD034841810|1390|572|522|460|84|3
A3950E50-1F0E-2D41-12EF-39368A739235|1391|307|223|199|49|17
17DAE2AA-73EC-A982-4139-03A6B03784CA|1392|593|395|25|5|13
11630393-E8F7-DC8D-DE45-62E177331831|1393|389|382|283|15|1
0C008AFB-9300-C9CC-428D-1AA049AF6F53|1394|100|357|66|48|19
08A5E08C-E3E0-151E-E10C-E833E51628DD|1395|366|548|86|24|14
355F4DD7-5685-FD0F-DEDE-1C1A5F7C2DDD|1396|399|302|394|73|8
AD02B3D7-C26F-B9D4-59C7-8016CAEF1B58|1397|543|144|480|28|5
D8BED4E3-6F9E-172F-19A2-573470EEC8F7|1398|156|509|72|67|1
C79DC3CB-8E50-ABB9-CAA2-9326E29E3B53|1399|538|314|612|48|4
F26985C0-7D74-7BF9-E40D-F8FC06EC5110|1400|700|171|520|76|14
3CF63CC7-9496-EB73-40CF-4E60239BEFC3|1401|682|440|611|64|3
029B4C0D-E289-0DA6-401A-E2E9D57D11FF|1402|218|165|168|30|13
E5AD36B7-CFE9-DFB8-FD60-4BC641B36C09|1403|334|22|1|39|7
E50440B0-F498-CEAF-C9DF-9C3AAFA851EC|1404|443|464|643|54|19
66DA7278-4FE9-1DF3-A44E-5EA4B0084649|1405|154|509|659|58|11
C7A689FD-E9AB-71D7-B6DB-2348FDB7173C|1406|464|326|701|86|8
C0311B77-99EE-7A44-20F5-E28816F79407|1407|468|461|51|16|8
BB1A0A69-5B90-F9D4-1A86-037F663A267B|1408|307|625|554|7|10
9A8B6B49-8BEE-E3C9-9C2D-C7EEE32333D3|1409|241|77|119|80|5
3C8BE78E-B65F-214D-888F-67A87BD705CC|1410|675|274|568|21|11
A8DA456B-69B3-1D77-CBB0-1AD79C72D87A|1411|109|403|690|93|2
C580E0D1-23E4-993B-6CB2-26D077AD53BC|1412|326|67|505|44|20
9385FD04-238E-5BB2-8D3E-A24F326C856F|1413|500|360|143|85|10
6CB97CD3-B129-DAB7-FE6C-2CE4DC5B1B1F|1414|480|270|664|76|11
D1F7E8BF-7E99-BAB7-E986-FACE26DE8A94|1415|47|155|282|56|2
F8154A55-0211-AF7A-6FC9-0AC386757CB8|1416|711|588|385|59|12
2128F61F-7148-457F-9153-12B5A596C7EC|1417|656|698|651|12|5
8E6ADE05-39FE-2116-F8AF-60139496BA53|1418|496|502|512|87|1
04487FE0-4847-69D9-E3E0-4A08C2179713|1419|480|81|381|8|6
A489CD25-2DE0-239C-EE15-A9AF3151CDB1|1420|279|34|506|42|14
19EB5259-5AB8-C4EA-DC8B-8297000557F8|1421|483|80|36|11|8
2BB58774-6EAE-7D18-9917-DD6C704D132A|1422|456|76|428|30|1
D5FD6FBF-B6BE-156C-240E-7B22D0AEB754|1423|91|258|636|92|1
89DDCAE6-B25D-1450-5335-C7ED36EBCF29|1424|312|488|596|77|9
D94062F8-77A0-C1CD-0637-D34A692E1DFA|1425|487|720|197|6|9
BE6B5B63-0249-F45D-379E-0EF9C0590A49|1426|297|11|41|94|13
C8B57C1E-805F-31EA-B922-EDDB8C342792|1427|429|461|159|31|19
C8D243A0-19B1-5D78-0811-64E50DBA865C|1428|607|619|87|60|7
C3DB3C15-751C-45D8-22D1-D6891AAC28E9|1429|675|185|476|41|9
59B258E2-7F9A-ECF8-E99D-78D105BE8EBA|1430|410|404|16|93|20
7248A0E1-7288-5D1A-4980-8FB66861E3FB|1431|566|701|331|59|2
D33B9530-BDC1-0E5D-5C1C-6C5A968D1363|1432|271|243|35|14|3
81053546-C998-A364-3C92-9A6792CBFCEC|1433|668|371|64|34|5
551BB283-E32C-3B67-DC63-E542D4B24091|1434|309|504|554|78|7
E389F503-E2DA-018A-D1FE-0CA299801930|1435|71|338|120|47|14
772FF556-BC2D-B0FF-CD39-DA4A2388C3A3|1436|373|677|21|85|18
F8469846-FEFA-85ED-368C-CBF723456851|1437|660|504|121|75|5
D0BB4A99-5651-9ECF-3174-9E33EB315595|1438|383|326|33|32|9
E9FCE597-250C-FDE0-5F1C-B540DA0658CA|1439|272|459|390|24|10
22724702-EC34-0665-99D9-85AAF2D67E68|1440|554|142|178|16|20
B27311A9-23E3-6272-D52A-F083CFE1E1FB|1441|57|611|441|46|15
E50A06FC-5871-D921-BAAD-056748DCE143|1442|610|90|337|13|4
6E273C4A-854B-2888-BBAA-533DA19C4046|1443|191|213|355|21|12
09349A3D-BF21-9901-B803-ABF433AD0F0A|1444|412|605|106|93|14
A93DBBB2-E8C4-832B-6BF6-8ACA2D29540E|1445|587|148|313|30|17
B87C8A32-326C-F3C3-ACD2-ED12E415FD82|1446|320|42|583|21|6
26FFE620-B91A-CFF1-FEA1-665C42EF8E5F|1447|535|727|670|69|13
D0849A75-0B53-BBD9-3ED6-100C98161B05|1448|206|126|312|1|11
851ACE74-F1DC-0492-E76F-8C98104667F4|1449|609|653|451|51|17
2E41B7C2-510A-F164-AA57-15B1A7B803AC|1450|483|681|219|45|20
A515A26C-F4C0-CD6F-0515-9D838F4E8CC8|1451|74|591|284|95|6
424A6EF8-5294-894C-1AC5-9FC7C997B135|1452|146|691|124|80|16
65FA4EF7-D9D1-A995-FCC5-021D4FD685BC|1453|346|666|587|12|8
41305132-BF38-96DB-7E62-1653CF451B28|1454|1|700|559|13|16
77B8A1A1-AF6A-A26D-68A2-0C5589AF0BBC|1455|642|102|493|39|6
252F031D-F412-E966-7757-B7F6034BD812|1456|295|79|578|90|19
A01154C0-4BA0-DF4C-8B10-EA4851501E3E|1457|67|356|507|12|3
E8C4FDFE-F581-58BB-A194-81070BBB3245|1458|8|644|2|18|13
F0AFB717-9213-EA7B-3D86-7D36DB1D2F91|1459|435|721|163|62|7
ACEF732E-0268-C93C-C0A5-9E7A2A9197DD|1460|515|609|227|25|19
B9F6BAF8-0B74-A513-661D-C53549091548|1461|149|514|506|78|9
5D170D4B-6AFC-66AD-65C1-DA1BF645D3B5|1462|80|644|372|52|2
911E7B94-39E1-3369-A92F-A87BE7935839|1463|117|711|397|94|11
00BF27E3-D5D0-D24E-CCEE-07CDAE9059E0|1464|440|121|68|49|13
1E422EED-8A40-91E9-A65D-633800CD17C1|1465|571|131|608|61|12
EBA97F43-DDF6-9605-235C-AF299D6B3A75|1466|50|514|491|83|2
7E88CA6C-C99D-087F-4B93-040D18917E57|1467|494|301|160|32|3
93D7A1EA-6ACD-1F94-CDD7-A5C97522603B|1468|402|666|295|95|18
