LEAD_ID,LEAD_TK,OPPORTUNITY_TK,CAMPAIGN_TK,LEAD_MODIFIED_TK,ASSIGNED_USER_TK,LEAD_DELETED,LEAD_CREATED_TK,LEAD_CONVERTED_TK
3248D271-FC29-0EDC-5329-8231CABE249B,2352,0,3,,17,0,-334,29991231
7FC04B13-1DA5-54FA-F907-3672834F7FCF,2353,0,3,,17,0,-403,20200415
13774B6E-B7C6-F546-4DCD-562B78E3954A,2354,0,1,,8,0,-615,29991231
B3CB8F45-82AE-699D-3E2C-74C9A55442CD,2355,0,1,,17,0,-180,20201126
54F4B2E8-05DF-F1EC-4E11-5CE1DA6688E9,2356,0,4,,7,0,-161,20201217
280DE8F0-67A1-2C3C-1856-89030C9476F9,2357,0,1,,13,0,-297,29991231
803E24E2-C003-3CEF-2FFA-A60DA7C014BB,2358,0,1,,7,0,-148,29991231
605170BB-6F0D-4276-CAF3-80C884825660,2359,0,3,,11,0,-62,20210327
F56DF8C5-19FB-4E68-BDBC-B7F7F2D25BDB,2360,0,3,,1,0,-259,29991231
49859ACC-CCB2-BFE0-F1DE-BF4D9ADE8F04,2361,0,5,,20,0,-313,20200712
2D297129-C330-D8B0-1896-17BE5C7FC498,2362,0,3,,1,0,-396,29991231
A04D14E4-DB1F-08A1-6CB6-CE305BE23F77,2363,0,4,,11,0,-299,20200728
80C2892D-9954-2FA9-6BA2-B9B4B2E4DCE8,2364,0,5,,14,0,-52,20210406
CA74E9F5-BABD-5189-8A5D-D3AB6C64B8E2,2365,0,4,,20,0,-565,20191105
78C581F4-5129-945D-40AE-06A52D2228D7,2366,0,5,,4,0,25,20210618
F292588C-E0F8-7BB2-1225-28885F97CCB9,2367,0,3,,12,0,-596,29991231
39E6FE68-7B9D-AE01-9546-D4DEC343D217,2368,0,3,,8,0,-45,20210412
7358AE62-A16B-874E-2F82-4798C2957925,2369,0,3,,17,0,-491,20200123
FC7B852F-E7E6-B68D-0D2F-DC4FB0E264F3,2370,0,4,,10,0,-445,20200307
74437299-E71B-4555-2985-0ED07010E8F5,2371,0,5,,1,0,-33,20210418
FF24A917-8FDC-3710-7324-5615E051795C,2372,0,4,,9,0,-631,20190829
6ABEDA97-439B-0ABB-6858-BF884E5F3BF6,2373,0,2,,14,0,-360,20200524
31A19234-B759-84F7-A780-A156CDDF46DC,2374,0,1,,17,0,-566,20191103
7BDD92AB-CDF1-9E13-5E38-37C4BF263D72,2375,0,1,,12,0,-3,29991231
66EE5F5D-D592-C50F-B386-64CD43CF30A9,2376,0,4,,8,0,-74,29991231
4844E7E1-6582-7432-411C-39C795B7DDD0,2377,0,5,,16,0,-652,20190814
97991C71-7806-AD3E-7AA2-0FC6F430BDE6,2378,0,5,,4,0,-129,20210117
4EA3EECE-66F7-5CF5-DD6F-837EE120F754,2379,0,3,,16,0,-59,20210325
5E406D45-EAFA-90BB-A64B-3EDA6B9F58BD,2380,0,2,,14,0,-195,20201113
1262881B-A7CB-7FEB-0D0A-3D66E86FEA02,2381,0,3,,13,0,-129,20210118
16D84531-1B89-C3A6-A30C-95E22D24B7C5,2382,0,5,,1,0,-623,29991231
B260D3F4-4C74-441A-798D-9D5FB0DBD8DC,2383,0,1,,17,0,-521,29991231
479581C9-B27D-A43E-85D4-CC04DBD3E9D6,2384,0,3,,13,0,-451,20200225
829AF507-0459-6F10-F286-ED537ECF7D36,2385,0,1,,8,0,-634,20190827
983DEA27-2770-EF14-BBCD-D00DA4A21268,2386,0,3,,19,0,-507,29991231
3988DF75-4A54-7BD7-F2D1-98E4A14CF46D,2387,0,5,,20,0,-21,20210507
D9D21E0D-766D-76DB-6937-945383713A0E,2388,0,2,,17,0,-439,29991231
40B5FB48-4EC1-A353-3C01-803F801AB262,2389,0,3,,17,0,-431,20200314
0CB253AD-620F-8BFD-AD6A-39CD27058F4A,2390,0,5,,7,0,-507,20200104
CD75809B-D39A-DEF3-1C7E-96BBE7603233,2391,0,2,,15,0,-56,20210402
1A2EC97B-1A07-4E0B-F011-12F73BBFB13F,2392,0,4,,20,0,-562,29991231
579062AC-5874-9CF4-DBAB-447C3280C737,2393,0,3,,10,0,-495,20200113
08D40827-086D-908D-9189-10512673119D,2394,0,2,,7,0,-277,20200818
85F23179-84B2-FD2F-F002-0AB8E12B859B,2395,0,4,,9,0,-293,20200731
D2877358-C0AF-7196-AFA8-0F008F1303CD,2396,0,4,,13,0,-537,20191207
D4797B2A-4B3F-1016-9BD4-2FA1F6CBA1D9,2397,0,4,,5,0,-679,20190712
7A7AD3AE-12F4-DDEA-3275-94A9F17D477D,2398,0,2,,3,0,-547,29991231
909562D6-BA12-2664-A71D-A52F0FC47169,2399,0,5,,7,0,-400,29991231
8171486D-603C-6F89-B9DE-24D541547E11,2400,0,5,,7,0,-292,20200802
4610D4D6-C378-2DB9-3B45-E3AB90CCBE13,2401,0,2,,2,0,-683,20190707
2258650C-5B40-F56F-5916-E753F644B3A7,2402,0,5,,18,0,-219,29991231
C89DCD57-B4AC-5BBF-EA56-009C8877A7EC,2403,0,3,,9,0,-547,20191127
B3781BB5-E9C8-331D-93B5-4DCE908E839A,2404,0,2,,1,0,-619,20190908
C3CF3D07-4FE9-3717-25D7-AC0EA37D5293,2405,0,4,,3,0,-266,20200828
EB9FFBD4-A535-11CC-A5B9-E6E2C0A61ACC,2406,0,3,,16,0,-472,29991231
A66341D5-843D-39B4-DE31-D1A5852A9433,2407,0,3,,12,0,-75,29991231
48096C5D-0862-AFB7-46B1-2F48621A222E,2408,0,3,,5,0,-363,20200524
DCA86714-2EAC-1504-34A2-ADFB84EDA354,2409,0,2,,9,0,-536,29991231
BBA5F908-D159-0E48-8C4E-123815D71DDE,2410,0,5,,4,0,-87,20210228
1F829B47-3BFC-B52C-1B0B-8C5B5E9CC085,2411,0,2,,5,0,-312,20200718
93806B85-F2F7-D13C-8C9C-1F661F3A8D2F,2412,0,5,,5,0,-697,20190622
C41D3351-6244-F13A-97C7-0A9C0123D034,2413,0,1,,8,0,-396,29991231
D4F44D32-B3DF-4850-F353-C63437F661A0,2414,0,1,,1,0,-534,29991231
6D4EEB35-CF18-F7A6-E06B-7C89DCE1C5FB,2415,0,4,,2,0,-379,20200506
0F8DBB36-311D-648B-AC76-6304C51DEBE0,2416,0,1,,8,0,-15,29991231
7889D040-20FF-341C-2BA4-5B5296D61E76,2417,0,5,,1,0,-452,29991231
6A204B86-AB51-E109-9FE4-68A8470BB1ED,2418,0,3,,10,0,-276,20200824
2EE8ED23-D886-23DD-24A2-BD4D121D2E20,2419,0,2,,7,0,-368,20200519
63FD8B93-D547-2081-1D6C-72302BBBA331,2420,0,5,,16,0,-299,20200801
F5A1CB8B-28C6-70DD-ADBD-BCA2A5070E84,2421,0,4,,17,0,-58,29991231
1D0DFE0C-54E8-2B98-7489-08BBFE42F164,2422,0,4,,3,0,-469,29991231
80F19E48-0F42-44B6-A1CB-BF9FC8F84A9C,2423,0,3,,2,0,-30,20210423
6FFE2D44-6F6F-D6A7-D8C6-C53C84110822,2424,0,4,,12,0,-494,20200116
72E4789E-17E7-265E-9B56-8E7052E75558,2425,0,1,,11,0,-254,20200907
B010110C-D6BD-5170-2E7B-C51E0E832D3F,2426,0,4,,10,0,-663,20190726
65D27118-FA9E-6A44-828B-6A6696259494,2427,0,3,,3,0,-232,20201003
0696D201-4DBB-0295-F76B-36D2268BB466,2428,0,1,,13,0,-546,29991231
A07E512B-C52A-47EC-D1AD-562AAB973AAE,2429,0,3,,17,0,-63,29991231
79A335B6-183F-AA56-E4FE-D498DD2BBB6F,2430,0,5,,4,0,-263,29991231
AD487C5C-5EBA-F675-8B37-31D9238E74A7,2431,0,3,,1,0,-408,20200407
E73EF235-A73A-6F79-C488-C7C1331B73BA,2432,0,2,,3,0,-215,20201025
5584F919-5901-EC64-C8D8-8ED54A3959C2,2433,0,1,,16,0,-372,20200513
0144383D-6B7B-64D0-6672-F9F77EEC45FB,2434,0,3,,4,0,-120,20210121
1346A4FD-0BE5-2968-189B-7B9C96E8EA7E,2435,0,2,,1,0,-272,20200820
140CE845-558B-B0BF-5B44-0B5D87BAD367,2436,0,3,,13,0,-221,20201014
BCCD8A11-CAFD-820C-DB51-7D4C935EEEC6,2437,0,5,,12,0,-236,29991231
1956FFEB-9741-7226-3A3F-11FE38E575B3,2438,0,4,,4,0,-305,20200727
91E2AA5C-8FB1-3BA8-31CA-61409CC3673C,2439,0,2,,12,0,-299,29991231
BA35CF0C-520D-FE0D-82CC-A00CB0E153BA,2440,0,1,,10,0,-627,20190908
21155254-8C6E-39BF-7AAD-81AC58456609,2441,0,3,,13,0,-540,29991231
8BF92398-FF89-FAE5-25FC-A9DD5675EA0D,2442,0,2,,2,0,-494,29991231
8FA8AC8C-BA5E-2E9F-F41C-9C8DA8AFE097,2443,0,2,,19,0,-422,29991231
C1289B66-7FDA-8FB5-38A4-FF78685906BD,2444,0,3,,5,0,-125,20210118
1E040BA9-34D8-1DCB-0003-E300CBE2C8A2,2445,0,1,,20,0,-344,20200613
D258A4D2-1264-ACD9-691F-61B84C39289A,2446,0,4,,19,0,-53,29991231
8220F2EB-D048-5410-AC8C-E9C6033F0FEC,2447,0,3,,10,0,-564,20191104
59DFEAE5-49A9-102B-23BA-A8E245ECF892,2448,0,3,,1,0,-566,20191102
089F966C-B71E-AA01-D318-C8DB2FB2B26D,2449,0,5,,3,0,-421,20200326
A5DFF563-74FD-C057-1D2C-A76EAE8A55D7,2450,0,5,,8,0,-647,20190812
C45B5011-1440-C503-7E3B-42B466E616BC,2451,0,3,,19,0,-234,20201006
C2FFF7D9-40CA-AA12-3431-FC779D016183,2452,0,1,,6,0,-210,20201029
5D6901BB-C693-9D4F-C53A-164A8FE1335E,2453,0,4,,17,0,-94,20210222
987603C5-C7EC-DE3C-75E3-5CD0E5BEEB69,2454,0,1,,15,0,-698,20190630
24A9D981-D1E5-35C7-026E-0D1799AC7667,2455,0,3,,20,0,-617,29991231
48048C04-4E57-8382-E1A1-C054BC536C68,2456,0,3,,15,0,-180,20201124
1AB0ACF3-88AD-7650-6494-42B5664F6B1F,2457,0,3,,16,0,-637,29991231
B005F4A3-5ADA-7ACD-5520-1FF35C24959A,2458,0,1,,5,0,-655,20190811
94FEC45D-F970-3365-FCC1-8BB356ABBA4F,2459,0,1,,8,0,-554,20191115
548B608E-E580-5838-A0DC-342F8ABFD7D8,2460,0,3,,7,0,-258,29991231
28891B55-85DB-8F19-7D6B-41107F186C6A,2461,0,3,,9,0,-147,20201230
1AB85683-DBFC-330C-0E5A-B3C5039FAD0E,2462,0,2,,3,0,-609,29991231
4244407B-F6F5-EC69-E25D-178EA9C13650,2463,0,3,,19,0,-692,29991231
AFE35CB7-EDEE-5633-60DB-2632785E4D59,2464,0,2,,6,0,-575,29991231
D9DD9095-C27B-7818-90EA-73BAEB3A5778,2465,0,5,,9,0,-4,20210521
91CFA15A-5704-5606-EE4B-1FC02607582E,2466,0,2,,7,0,-562,20191110
6B0DA888-D45F-4675-3E0A-1B68BED3DDE0,2467,0,4,,17,0,-349,20200612
268AA2F6-9AAB-7619-589D-73DD384C8C36,2468,0,1,,14,0,-390,20200427
1103A15A-DF69-5395-D895-F6A33331EDBA,2469,0,5,,1,0,-195,20201108
12EADE1C-2599-4C71-B732-0D9AC044C5D9,2470,0,5,,1,0,-129,29991231
CFE39070-7EBC-4B6A-6F76-7A4B7BC12072,2471,0,4,,4,0,-552,29991231
6E4E8A75-7871-E7FE-973B-BDE990727DCA,2472,0,3,,15,0,-455,20200221
834E48F4-92DB-111A-FDEE-572E8BBFCFFF,2473,0,4,,13,0,-551,20191119
24052CD2-9F27-EECA-8F98-0D2551ACA120,2474,0,1,,2,0,-635,29991231
9128354D-087C-FF00-F9E8-98A303BED2D2,2475,0,4,,17,0,-12,20210507
832AFC33-3951-951E-6517-531D047CD19A,2476,0,4,,2,0,2,29991231
7022B710-4917-464E-E3A7-ED3973808CFD,2477,0,1,,14,0,-54,29991231
FB59424A-C012-705F-0197-CB1CE63DE1CD,2478,0,1,,7,0,-385,20200505
4D6A9A6F-16CA-5020-4F64-40F62EE1BEAD,2479,0,4,,13,0,-96,20210220
374DC6BD-EF81-DD26-EFA7-72A2CA1C246C,2480,0,3,,15,0,-444,20200309
4C23C00C-D2FB-AC81-BB13-AFE1A4B2B844,2481,0,3,,16,0,-398,29991231
F09F75C6-6EF4-C704-E6C0-C392287C38F8,2482,0,3,,12,0,-536,20191203
1D4FCD46-4507-3267-CC7C-F1F2F1941E0D,2483,0,1,,19,0,-467,20200208
5E0FC94B-E854-68F5-2B6D-E8D20B9346CD,2484,0,4,,1,0,-520,29991231
84FEF50E-CF19-6DD9-A329-A6C10272115A,2485,0,4,,6,0,-495,29991231
C7FD6CFC-5C7F-5B6E-D0E2-CCB46232B82E,2486,0,5,,12,0,-475,29991231
91B1806E-7D90-073A-C803-D7D6D27931A9,2487,0,3,,13,0,-335,20200626
AF1B35BA-64A0-4349-FEED-C35BBCF7BC20,2488,0,2,,12,0,-260,29991231
4F42A725-63BF-5FC8-884E-35EFEEF3D669,2489,0,2,,6,0,-227,20201010
DEF62EC1-8ADA-1DE5-D3DE-BA25787DBB51,2490,0,3,,13,0,-118,20210125
C3D44BD1-74F3-FC7E-E7F0-744E0B8A935A,2491,0,5,,8,0,-280,20200819
D8975DBC-FB21-3731-48A9-213D7C7D2DF0,2492,0,3,,6,0,-152,29991231
53930B6E-8B49-856B-7E9E-045878347E4D,2493,0,1,,15,0,-114,20210127
1997D8FB-C693-8912-7DA8-7070706202A5,2494,0,3,,2,0,-533,29991231
2C189418-CF87-C886-45C9-4419E407AD5C,2495,0,3,,19,0,-202,29991231
1F746ACB-A306-A2D7-B6EA-0540EB47A745,2496,0,3,,2,0,-346,29991231
F4BD017E-A362-FA6C-060B-7531274ED513,2497,0,4,,5,0,-109,29991231
6E13D3B6-7D01-2287-34E9-0673BD80188C,2498,0,2,,1,0,-328,29991231
22CD9835-A3C2-0BC6-ED4F-B20728C271C0,2499,0,4,,17,0,9,20210531
866FB2C9-D213-66BB-99CB-D343F260A58C,2500,0,3,,20,0,-486,29991231
DCFC2943-2747-DFE2-8B8B-0798EEB0C584,2501,0,2,,9,0,-471,20200207
EE548CF9-5FFA-DA38-DEE2-FD3AB318934D,2502,0,5,,12,0,-274,20200827
C9DC8F91-602B-BFBA-524E-6D459BEB399A,2503,0,2,,2,0,-517,20191220
CE399E14-EB9F-4A9F-AC66-EC52F536DF32,2504,0,2,,5,0,-642,20190818
3A60E569-6A78-92D3-D976-75A148F9D030,2505,0,4,,7,0,-123,29991231
CED070EF-154F-EC77-9967-7BCD5DEE3BB5,2506,0,3,,19,0,-32,29991231
06114E1B-D48A-0803-02F1-932B77EE3E24,2507,0,4,,19,0,-681,29991231
0A6A4D1F-0D6A-3F1A-8A81-FDFF2A5344A5,2508,0,3,,7,0,-9,29991231
52D5ABEA-CBF7-6E15-F915-28AEE9B72A09,2509,0,4,,10,0,-20,29991231
106F2AC7-FE07-3520-1591-F0138046078B,2510,0,5,,1,0,14,20210605
2EF728A2-E360-ACC4-94F4-5524D354D6BB,2511,0,4,,14,0,-682,29991231
663467B6-5607-C4A8-A8AA-0263D868314D,2512,0,2,,5,0,24,20210619
10DAA3E7-5D2C-3601-2343-2FD945C18B7D,2513,0,4,,3,0,-182,20201124
5F260794-FEB3-D3A1-E9E9-5AE3891F3163,2514,0,4,,5,0,-256,20200905
F5728256-9F07-FAB7-77C8-AA19560BB96A,2515,0,4,,15,0,-533,29991231
64AC69D5-40CD-2A21-AF14-BA8250ACE440,2516,0,1,,16,0,-222,20201015
1CC2ED72-6EDB-091D-17A7-E20CEC9BE0CF,2517,0,4,,14,0,-472,20200203
353596A1-1C00-E9FC-9103-ED0EC9CC9D69,2518,0,2,,15,0,-42,20210408
82D940D2-9748-D421-2EA2-BB59A0A4BF11,2519,0,5,,10,0,-308,29991231
7C6F5A06-DD04-0CBB-B684-3A226A0430E2,2520,0,3,,20,0,-103,29991231
804A9960-7BD5-40BB-6727-61FEFDD96840,2521,0,4,,2,0,-645,20190814
61B67FE6-4E2D-281D-9D69-BC50C6ED77BA,2522,0,5,,10,0,-686,29991231
E1E74210-531F-7957-5E89-CAB3BF25D4E7,2523,0,5,,4,0,-534,29991231
FDADB617-CD2B-E9D9-BE5D-47BBBE87D9DE,2524,0,2,,14,0,-366,20200526
E50AEA14-8174-81D9-3482-2169AD4B3A67,2525,0,1,,9,0,-429,20200320
1C5ECE30-47B2-B21E-DCFF-2B30DC26A422,2526,0,3,,8,0,-663,20190730
5566594A-5E53-5C20-25CA-15954584796D,2527,0,2,,2,0,-67,20210319
2DCD2DAE-1FAE-132F-B8BB-D8A9DDDA0803,2528,0,2,,13,0,-246,20200918
0790F4C2-4EDA-EE57-6A44-08BEBDDDA078,2529,0,4,,12,0,-464,20200219
6DC34691-3872-F76C-16BD-5A891D27D1F3,2530,0,3,,12,0,-555,29991231
E6AC9144-A061-1D82-F545-F6E8DBC0C0C0,2531,0,2,,16,0,-392,20200422
58F5725D-4EC1-3169-5CF8-A65170889C55,2532,0,3,,19,0,-296,29991231
D4E012FC-A7F2-9FC7-FCE6-442BBF057121,2533,0,2,,9,0,-148,29991231
11F170F3-FC7D-C044-20C8-03AA9C2DCFA2,2534,0,5,,19,0,-114,20210201
76FDA08C-6BF4-2B84-DCDC-EF5F74BF2A66,2535,0,2,,3,0,-213,20201024
94D3BFC7-E5EA-8A45-2D3A-A5B54AE4095F,2536,0,5,,19,0,-350,29991231
0F154485-8406-6DCF-CE59-DA10403B695B,2537,0,5,,19,0,-49,20210409
67228263-A634-4D65-4794-FACFD943CD26,2538,0,1,,13,0,-559,29991231
B64EC6B1-8B30-0B9F-F375-4B87A1ECB90B,2539,0,1,,4,0,-160,29991231
A113D862-2EF4-F1DD-6C12-B5613E2708DD,2540,0,4,,7,0,-388,20200428
23F4A710-0936-CEC6-C53C-04DCFA53F06D,2541,0,4,,19,0,-277,20200815
5C96880D-C569-1CEE-A705-D125A31A860C,2542,0,3,,8,0,-506,29991231
33BE4A51-9884-2858-1333-5CE0EE41DB3B,2543,0,2,,20,0,-161,20201217
CA541C91-1B97-4581-83AF-B5A04E1C4BB6,2544,0,3,,12,0,-14,20210510
8B984163-7CC3-404B-B03E-E0CE2DC77633,2545,0,2,,11,0,-311,29991231
F4420D8E-E9C9-1364-828C-2AEF39C85009,2546,0,3,,4,0,-384,29991231
0D4E338D-4D04-0ACC-7455-95EB1AAA4DE9,2547,0,1,,4,0,-215,20201022
901E2D38-19F6-620F-C457-953881BDE6D0,2548,0,1,,17,0,-640,29991231
8379D309-0E8D-3730-14D9-53435E48F979,2549,0,4,,1,0,-603,20190930
5E217618-5221-ABB7-7B44-8826F1634F1D,2550,0,2,,10,0,-130,20210117
24B9A380-69A7-037F-189F-11B5FC21504F,2551,0,3,,8,0,-555,29991231
239F2EC4-4512-889A-AEEF-580751D1A893,2552,0,1,,17,0,-511,20191225
B16D206C-0208-12D0-5F00-D93C464754F9,2553,0,3,,9,0,-679,29991231
13F8FB15-C44A-745C-22E1-5DF27966C780,2554,0,5,,11,0,-207,29991231
26769D9F-B4CD-A5B4-1699-D0A069190960,2555,0,2,,4,0,-132,20210109
DE64C8C0-A726-E478-79B6-D99CECE6F5C7,2556,0,3,,20,0,-575,29991231
3B951459-158E-4FB7-0C26-E6C08532C793,2557,0,3,,6,0,-628,20190901
38A9E82E-0272-54D7-BAD0-9BCA505A9196,2558,0,4,,18,0,-178,29991231
23B3340E-F57E-D2D7-E1F7-093AF0144DBD,2559,0,5,,6,0,16,20210607
D60F4F3E-84A9-FE5C-D17C-2193D7AF5436,2560,0,3,,16,0,-399,20200419
8FA762F1-3973-748F-BA22-CD11F86F4917,2561,0,5,,16,0,-251,20200916
E81A8870-2EDB-6069-493A-B8739F538960,2562,0,3,,6,0,-168,29991231
C276D657-514D-4220-C4BF-CF8FBFBF9037,2563,0,4,,5,0,-420,20200329
90FFE6A5-8C39-FF7C-E2C4-C7B1289D3BDF,2564,0,5,,15,0,-492,29991231
FF66145A-F8F9-D391-01AC-9E8B01CED513,2565,0,4,,3,0,-252,29991231
9909B863-7650-EF76-A400-A6FE6AE8D16B,2566,0,3,,8,0,-451,20200301
A7BDBE75-78E1-605C-C17E-EEFE4E2EE4BB,2567,0,4,,9,0,-689,20190709
E68E8689-A8DA-4967-8455-60230CF7F11B,2568,0,2,,2,0,-284,29991231
D21A844C-6D49-C3CC-124D-D66B11722709,2569,0,2,,6,0,-181,20201127
1C69E2D4-8F11-4E16-E1B0-DDBB35B93772,2570,0,4,,18,0,-496,20200118
84B28690-FF01-7F3A-BC5A-746BC1E9D54E,2571,0,4,,19,0,-16,20210509
975D590E-AA0D-3919-4FE9-E1EC77FAE48E,2572,0,3,,6,0,-16,29991231
88A88204-A40C-0C6C-78D9-1A0D1EAA752E,2573,0,3,,1,0,-570,20191031
34A3BA80-E6E9-8326-5278-A3C4EAB94EEB,2574,0,1,,15,0,-36,29991231
F2A7C6BC-7C0F-DDA4-723F-6BBF0AB5299F,2575,0,2,,19,0,-587,29991231
DD166327-0A06-2F93-A198-C1FA5E595496,2576,0,2,,12,0,-398,29991231
066348BF-3935-A763-5F6D-8A2AB9E0E824,2577,0,1,,13,0,-436,20200309
1860B9DE-B54B-526D-63FF-8042355DCE71,2578,0,2,,15,0,-97,20210212
90F1F8EC-093D-3633-6D5D-05BCDC5A5D1B,2579,0,2,,2,0,-521,20191224
03F7A057-20A9-E3DA-A83D-986BB9336955,2580,0,2,,3,0,-254,20200915
82F4E551-2E52-F257-439E-EE267D64B8E8,2581,0,4,,4,0,-665,29991231
BF9303E2-B13E-C74E-3CFF-6BD5BFD9740C,2582,0,5,,9,0,-63,20210325
A76244EE-B00A-81BE-1943-EA7038E80AFF,2583,0,1,,19,0,-511,29991231
37A6E140-1F2B-23CB-06C9-EBE4677524DF,2584,0,4,,5,0,-147,29991231
C2B1BC55-1B4F-1F8E-C3F6-52D015E1BC2D,2585,0,1,,8,0,-617,20190919
DA39A08A-0B2F-E051-9BA7-136F03588955,2586,0,4,,15,0,-322,20200709
8ED1D282-1EF9-8D79-EB59-546534F5447A,2587,0,2,,2,0,-443,20200303
7226906E-F2EA-E323-E136-E6C99D7C81FE,2588,0,1,,15,0,-639,29991231
833987B8-FB47-ACBB-CE27-2F30A3F21B1A,2589,0,2,,13,0,-532,20191209
B0C6F9CB-8A9B-AA4A-BB03-D8D2D8E61FD7,2590,0,3,,16,0,-630,29991231
AF4C658C-4723-2C1E-24D9-A6C0E5A10F90,2591,0,5,,19,0,-667,29991231
11A5E5D8-7871-B546-432F-D71C0ED262AA,2592,0,5,,14,0,-547,20191128
356D4C75-2AE8-8C8A-ACF0-4CE4BC2BAFD2,2593,0,4,,2,0,-641,20190825
2B495AC7-1335-71C7-FDDC-5E1C54B5CD24,2594,0,2,,16,0,-529,20191216
C72EF59D-6EFF-399F-B545-528050D5B0D8,2595,0,5,,19,0,-516,20191221
0EE7FCD0-16ED-8B4F-E5BA-BB62ADE8E00A,2596,0,4,,8,0,-471,29991231
381A7E31-7329-822C-6575-FB101A26E71C,2597,0,1,,15,0,9,20210602
DB4802D9-5B4C-8206-30F0-90CF9E45C3D9,2598,0,5,,13,0,28,20210622
FD32F9A9-0013-93CE-1E6B-940EA887737D,2599,0,4,,4,0,-642,20190820
FED2DEB2-7B42-8E30-70CA-5FC4353DDC6F,2600,0,1,,2,0,-70,29991231
C2B74C5A-3E79-EF5C-96DF-DC83791AF8CB,2601,0,3,,16,0,-339,20200614
1DBE7E4E-0E0C-0B14-2150-FE205C43F51D,2602,0,2,,4,0,-259,20200908
7B804B50-B721-8FFF-3FBC-8C879D8B614D,2603,0,4,,9,0,-178,29991231
1C0EEF73-679D-18F0-7BD0-42D1638D4712,2604,0,4,,4,0,-178,20201201
E1FA60AB-839B-938F-6B44-5B292E5D997D,2605,0,5,,5,0,-85,29991231
929378FF-7C2B-7BE5-A706-18DCB56059EF,2606,0,4,,17,0,-221,20201019
1BB65BB5-592B-BE4E-3920-CA7C403AB489,2607,0,4,,1,0,-456,20200224
CAC779A7-86FF-26FE-10C2-801E43525EE8,2608,0,1,,19,0,-390,29991231
C4EEE75A-436F-6D80-BD7C-B91FD4A40538,2609,0,3,,12,0,-94,20210222
80C54946-3B04-3EFD-9BD0-5855B82F1E0D,2610,0,3,,18,0,-418,20200403
CAB4740F-D46A-2B43-EB9A-B64E947E33A2,2611,0,3,,20,0,-211,29991231
11194712-68F8-E438-28BA-0655F533725C,2612,0,1,,12,0,-84,20210224
65FC1877-EB6C-CC73-5FC4-C94F7380FEBB,2613,0,5,,3,0,-646,20190813
432255A8-BC0D-D319-4457-A0682EC96F69,2614,0,5,,20,0,-153,20201226
7AFC7F05-1C8E-B4BA-1028-39AF9E337418,2615,0,2,,15,0,-534,29991231
5EA31916-372C-693B-F018-9D16F8C5FF86,2616,0,1,,7,0,-27,29991231
0AC77968-6B39-F16E-C63C-777363DE6A22,2617,0,4,,6,0,-454,20200229
B9C90D49-B6BE-043F-FD19-AC46F1164842,2618,0,2,,3,0,-614,20190915
5EF2716C-E754-28B2-C0A9-81319E22F8D5,2619,0,2,,7,0,-629,20190903
DB23BEC0-0405-652A-018C-3A2648697701,2620,0,1,,3,0,-141,29991231
6EB30604-A1C2-272D-3E80-0A998EFB6C27,2621,0,2,,15,0,-679,20190717
06D89FF2-4CF9-BEEF-85F8-833CCA574739,2622,0,1,,2,0,-234,20201001
497E495B-9038-42C7-9039-7A8D4EF969ED,2623,0,1,,11,0,-578,20191027
85638B76-6C8F-52A5-FB8D-0F2F39D766AF,2624,0,2,,19,0,-152,29991231
79346233-78D0-6AC2-4A4C-D62859C69318,2625,0,5,,13,0,-6,20210516
5D141AE9-C959-8EBF-82B4-B14276BDBAEE,2626,0,3,,9,0,-618,29991231
B4720A69-1035-87E2-1545-263746DAA9B3,2627,0,1,,17,0,-421,29991231
37EC3482-DFCA-A077-DA54-5A8F078033C4,2628,0,5,,14,0,-683,29991231
EE585313-BAEB-6FE0-52D6-DC1030A2DD06,2629,0,5,,20,0,-514,20191230
9ECA3F76-38DA-6E74-B8B6-86147DE48DC4,2630,0,2,,16,0,-320,20200706
EB72265C-1436-167A-F3EE-7F4B0EDCD4C9,2631,0,4,,3,0,-339,20200619
F7DD4A21-3100-4AF9-1664-7F0961DD8757,2632,0,3,,16,0,-535,20191207
8FC8FA08-5184-2361-D8E6-AC318C02C280,2633,0,5,,18,0,-397,29991231
8A7E7455-FA1C-E406-B757-D03353A6FB21,2634,0,3,,15,0,-191,20201116
82EBA171-4846-DB6D-E4AA-E926EF4DD1EF,2635,0,2,,12,0,-611,20190918
10DA725F-6471-3915-16DF-4FC1DC6AD6CA,2636,0,3,,11,0,-220,20201012
EE621563-6313-86B9-6300-363C5B213E22,2637,0,2,,19,0,-549,29991231
1FF7552D-58FD-6DE7-CFC7-524D40C37754,2638,0,1,,8,0,-601,20190928
48C2BA56-09E6-0BFA-B32A-5250683D189D,2639,0,3,,8,0,-560,20191113
5875AE85-F948-DEC8-1A9E-A9145750CF51,2640,0,1,,6,0,-500,20200106
796ACFEB-B46A-A28F-B200-B1745E1CEBC7,2641,0,5,,6,0,-231,20201009
D514CAC9-F6D3-7F30-FDE9-58F554B3636C,2642,0,2,,2,0,-307,29991231
015A7C61-B8BB-26E3-F8A6-78C1A3313E64,2643,0,4,,18,0,-449,20200227
CAF49B26-ECD7-9701-81AB-4F8E0CB060BA,2644,0,2,,6,0,-233,20200928
9A105C4F-A7D9-F716-EB39-25EA6AD1FD3C,2645,0,1,,17,0,-108,20210204
63B36C35-E5AB-7E5A-31B1-21BFFA971942,2646,0,1,,17,0,-124,20210119
